Eletro-norte,Assistência Técnica para Eletrônicos em Geral,Alecrim,(84) 3223-2581,"Av Coronel Estevam, 1450 - SL 101",59037-000
Estratégia Empreendimentos Imobiliários,Demolições,Cidade Alta,(84) 3222-2058,"R Quintino Bocaiúva, 13 - SL 188",59025-370
Comercial Lemos,Armarinhos e Aviamentos,Potengi,(84) 3214-6853,"Av Maranguape, 857",59112-000
F L Duarte,Restaurante,Cidade Alta,(84) 3211-5629,"R João Pessoa, 263 - LJ 2",59025-500
Gomes Comercial De Bebidas,Distribuidores de Bebidas,Lagoa Seca,(84) 3213-9121,"R Alberto Silva, 1224",59022-300
Siminea Digitação,Empresas Variadas,Bom Pastor,(84) 3234-1214,"Tv Amintas Barros, 2232 - SL 1",59062-255
Supermercado Queiroz,Supermercados,Pajuçara,(84) 3663-6918,"Av Mar do Norte, 145",59132-280
Hd Massas,Empresas Variadas,Quintas,(84) 3645-3117,"R Manoel Miranda, 2150",59052-250
Parnamirim Empreendimentos E Serviços,Mão de Obra Temporária,Petrópolis,(84) 99974-2663,"R Mipibu, 747 - AP 1002",59014-480
S & E Prestadora De Serviços Especializados,Mão de Obra Especializada,Lagoa Nova,(84) 3206-1889,"Av Amintas Barros, 2826 - SL 1",59063-350
Onbit,Desenvolvimento de Softwares e Aplicativos,Planalto,(84) 3086-7859,"R Santa Eulália, 35",59073-146
Visage,Óticas,Petrópolis,(84) 3202-9750,"Av Afonso Pena, 445 - AP 201 AND 1 SL C",59020-065
Simepel Peças Automotivas,Autopeças e Acessórios,Capim Macio,(84) 3081-5269,"R Abraham Tahim, 1936 - CS 1936",59082-160
Pp,Partidos Politicos,Lagoa Nova,(84) 2030-2963,"R Professor Almeida Barreto, 439",59056-260
Asprotel,Associações Comerciais,Cidade Alta,(84) 3232-5712,"Pc Sete de Setembro,  - AND 1 ST D",59025-300
Pp,Partidos Politicos,Lagoa Nova,(84) 2030-2963,"R Professor Almeida Barreto, 439",59056-260
Asprotel,Associações Comerciais,Cidade Alta,(84) 3232-5712,"Pc Sete de Setembro,  - AND 1 ST D",59025-300
Vavá Materiais De Construção,Casa de Material de Construção,Cidade Nova,(84) 3205-1876,"R Engenheiro Carlos Alberto Liberato, 162",59072-820
Construtora E R,Construção Civil,Lagoa Nova,(84) 3206-2940,"Av Amintas Barros, 4394 - SL 2",59075-015
Saint Roman,Roupas e Artigos,Lagoa Nova,(84) 3206-5777,"Av Amintas Barros, 3137 - BL 1 LJ 3",59054-830
Atrium Brazil Consultoria Empresarial,Consultoria Empresarial,Ponta Negra,(84) 3208-5099,"R Florença, 3",59091-150
Corsário,Restaurante,Petrópolis,(84) 3223-0240,"R Potengi, 594",59020-030
Pactual Contábil,Assistência Técnica para Informática,Lagoa Nova,(84) 3206-1374,"R São José, 2005",59054-630
Wfl Empreendimentos Imobiliários,Imobiliárias,Mãe Luíza,(84) 3202-2260,"R João XXIII, 1702",59014-000
Pizzbar,Restaurante,Candelária,(84) 3206-9686,"Av Prudente de Morais, 6276",59065-500
Loteria Mina De Ouro,Casas Lotéricas,Pitimbu,(84) 3218-4081,"Av dos Xavantes, 7895",59069-605
Azevedo Auto Peças & Serviços,Centros Automotivos,Cidade Esperança,(84) 99150-2569,"Av Euzébio Rocha, 30 - LJ B",59064-100
Empresa Auto Viação Progresso Sa,Transporte Rodoviário,Cidade Esperança,(84) 3205-4331,"Av Euzébio Rocha,  - BL F",59064-100
Lojas Victtor,Roupas e Artigos,Cidade Alta,(84) 3201-5343,"R Princesa Isabel, 653 - COM LATERIAL PARA RU",59025-400
Ótica Diniz,Óticas,Alecrim,(84) 3223-3591,"Av Coronel Estevam, 1311 - TERREO",59031-000
Ótica Diniz,Óticas,Cidade Alta,(84) 3611-3622,"Av Rio Branco, 557",59025-001
Albra Ribeira Investimentos Imobiliários,Empreendimentos Imobiliários,Tirol,(84) 2010-3977,"Av Campos Sales, 707",59020-300
Aleo Prosperidade,Construção Civil,Lagoa Nova,(84) 3211-6408,"Av Amintas Barros, 2703",59054-830
A Casa Colegial Livraria E Papelaria,Livrarias,Alecrim,(84) 3232-5500,"Av Almirante Alexandrino de Alencar, 422",59031-350
Ee General Dioscoro Vale,Escolas,Potengi,(84) 3232-6976,"R Angra dos Reis,",59110-620
Azularte Casa Da Porcelana,Louças em Geral,Cidade Alta,(84) 3222-4666,"Av Deodoro da Fonseca, 410",59025-600
Clínica Dos Fogões,Assistência Técnica e Conserto de Fogões,Potengi,(84) 3661-2615,"R Pedra do Sino, 1078",59127-080
Absoluta Imóveis,Imobiliárias,Ponta Negra,(84) 3236-4000,"Av Praia de Genipabu, 2093",59094-010
Rosa Morena,Roupas e Artigos,Tirol,(84) 3211-7296,"Av Afonso Pena, 628 - ANEXO 10",59020-100
Pop Diesel,Centros Automotivos,Alecrim,(84) 3653-1790,"R dos Paiatis, 1993",59035-150
Casa Forte Ponto Do Piso,Casa de Material de Construção,Potengi,(84) 3272-0820,"Av Joinvile, 2945",59110-270
Máxima Segurança,Monitoramento e Segurança Eletrônica,Cidade Alta,(84) 98814-4417,"Av Rio Branco, 814",59025-002
Revistaria Ponta Negra,Jornais e Revistas,Capim Macio,(84) 3642-1025,"Av Engenheiro Roberto Freire, 8750",59082-400
Le Postiche,Atacado e Fabricação de Artigos de Equipamentos Esportivos,Tirol,(84) 3344-5109,"Av Bernardo Vieira, 3775 - LJ 272 A",59015-900
Casa Martins,Armarinhos e Aviamentos,Alecrim,(84) 3213-0311,"R Presidente Quaresma, 590",59031-150
Tempo Frio Refrigeração,Assistência Técnica para Eletrodomésticos,Igapó,(84) 98843-9838,"R Júpiter, 89 - FDS",59106-170
Dist. E Bomboniere N R Freire,Empresas Variadas,Felipe Camarão,(84) 99906-9493,"R Mirassol, 36 - PLANALTO",59074-170
Mercadinho Popular,Supermercados,Cidade da Esperança,(84) 3205-3495,"R Francisco Varela, 455",59070-490
Agecef Rn,Sindicatos e Federações,Lagoa Nova,(84) 3201-1316,"Av Prudente de Morais, 3446",59054-700
Sheyla,Roupas e Artigos,Capim Macio,(84) 99905-9475,"Av Engenheiro Roberto Freire, 2920 - LJ 32",59080-900
Costa Barros Advogados Associados,Escritórios de Advocacia,Barro Vermelho,(84) 3211-9767,"R Doutor Múcio Galvão, 433",59022-530
Multiquímica,Produtos e Serviços Diversos,Lagoa Nova,(84) 3205-1205,"Av Jerônimo Câmara, 186",59063-100
Natediet,Farmácias e Drogarias,Petrópolis,(84) 3201-9570,"Av Afonso Pena, 909",59020-065
Ecil,Construção Civil,Lagoa Nova,(84) 99402-4545,"Av Antônio Basílio, 3006 - SL 401",59056-005
G C Da Fonseca -,Sacolões Hortifrutigrangeiros,Lagoa Nova,(84) 3302-8871,"Av Capitão-Mor Gouveia, 3005 - MERC PERMANENTE I BO",59076-400
Sanear,Fundições,Ribeira,(84) 3201-0242,"R Quinze de Novembro, 134",59012-020
Grandcar Multmarcas,Agências e Revendedores de Automóveis,Lagoa Seca,(84) 3206-6886,"Av Presidente Bandeira, 1283",59031-125
Forte - Cred Promotora De Vendas,Financeiras,Cidade Alta,(84) 3211-7465,"R João Pessoa, 198 - SL 509 CANACU",59025-901
Condomínio Antônio Basílio,Condomínios,Lagoa Nova,(84) 98847-1322,"Tv Antônio Basílio, 2356",59056-385
Opus I,Aluguel de Carros,Tirol,(84) 3222-4807,"Av Hermes da Fonseca, 1031 - AN 1",59014-615
Farmácia Pague Menos,Farmácias e Drogarias,Dix-sept Rosado,(84) 3215-4577,"R Araguari, 1900",59054-020
Restaurante Chinatown,Restaurante,Capim Macio,(84) 3615-4143,"Av Engenheiro Roberto Freire, 1684",59082-400
Funerária São Francisco,Funerárias e Velórios,Alecrim,(84) 3213-2186,"R dos Pajeús, 1502",59037-800
Ana Cláudia Ferreira Da Cruz,Salões de Beleza e Cabeleireiros,Capim Macio,(84) 99984-0956,"R Professor Manoel Vilar, 29 - SALA 02",59078-470
O. B. De Sena Silva,Padarias e Confeitarias,Felipe Camarão,(84) 98808-0808,"R Santa Cristina, 169",59072-150
Yharis Cavalcante Costa,Funilaria e Pintura,Igapó,(84) 3662-1198,"R Marcílio Dias, 1028",59104-260
Múcio Alves De Oliveira,Contadores e Escritórios de Contabilidade,Alecrim,(84) 3213-0875,"R Olinto Meira, 1045 - LJ 3",59030-180
Yharis Cavalcante Costa,Funilaria e Pintura,Igapó,(84) 3662-1198,"R Marcílio Dias, 1028",59104-260
Múcio Alves De Oliveira,Contadores e Escritórios de Contabilidade,Alecrim,(84) 3213-0875,"R Olinto Meira, 1045 - LJ 3",59030-180
Marcos José De Paula Cunha,Lojas de Cosméticos e Perfumarias,Ponta Negra,(84) 98894-7423,"R Luiz Estevam, 76 - AP 206",59090-175
A B Emiliano Esquadrias,Serralherias e Serralheiros,Quintas,(84) 98873-4446,"R dos Pegas, 1990",59035-100
Suely Credimóveis,Empresas Variadas,Pajuçara,(84) 98869-0226,"R Castelo Branco, 180 - A LOT NOVA REPUBLICA",59125-410
Sybelle Lucely Santos Da Silva,Contadores e Escritórios de Contabilidade,Felipe Camarão,(84) 98806-0406,"R Montevidéu, 3881",59072-030
Accessorio's Sex Shop,Produtos e Serviços Diversos,Lagoa Nova,(84) 3206-9192,"Av Amintas Barros, 2509",59054-465
Construtora Araçá,Casa de Material de Construção,Planalto,(84) 3618-0255,"R Carlos Filgueiras, 37 - A LOT AGROVILE",59073-166
Ana Patrícia Gomes E Souza,"Fretes, Cargas e Encomendas",Lagoa Nova,(84) 99946-3380,"R Berilo Wanderley, 2079",59076-700
Ylê De São Jorge,Buffet e Salões para Eventos e Festas,Alecrim,(84) 99975-4483,"R dos Caicós, 1412 - CS A",59037-700
José Alves Da Silva,Auto Elétricos,Pitimbu,(84) 98896-0278,"Av dos Xavantes, 138",59067-600
Annes Confecções,Roupas e Artigos,Alecrim,(84) 99987-0375,"R dos Canindés, 1235 - SL 1",59030-600
Ghm Contabilidade,Contadores e Escritórios de Contabilidade,Tirol,(84) 3221-3649,"Av Prudente de Morais, 507 - SL 606",59020-900
Somac,Hospitais,Lagoa Nova,(84) 3344-3539,"R São José, 1945",59054-630
Posto João Alves Flor,Postos de Combustíveis,Neópolis,(84) 99982-4145,"Av Ayrton Senna, 2949 - LJ 2",59088-100
Multicon Serviços Contábeis,Contadores e Escritórios de Contabilidade,Capim Macio,(84) 98815-6950,"Av Engenheiro Roberto Freire, 1456 - SL 2",59082-400
Francisco Benedito Da Silva,Empresas Variadas,Nossa Senhora da Apresentação,(84) 98701-7428,"R Maria José Lira, 2204 - CS 4",59114-300
Fb Logística,Transporte Rodoviário,Lagoa Nova,(84) 3318-6191,"Av Nascimento de Castro, 1805 - LOJA 07",59056-450
Sttu - Secretaria De Transportes Urbanos,Secretarias Públicas,Ribeira,(84) 3232-9142,"R Almino Afonso, 44",59012-010
Artemia Comercial,Lojas de Calçados,Petrópolis,(84) 3202-2499,"Av Afonso Pena, 383 - lj-2",59020-065
Plenitude Art's,Loja de Tecidos,Alecrim,(84) 3661-1603,"R dos Caicós, 1612",59037-700
Igreja De Deus No Brasil,Igrejas e Templos,Pajuçara,(41) 3278-0017,"R Doutor Pedro Lopes Cardoso, 55",59123-000
Beto's Rações,Farmácias e Drogarias,Lagoa Nova,(84) 3231-3700,"Av Prudente de Morais, 3381",59056-200
Massa Mia,Casas de Massas,Ponta Negra,(84) 3219-0092,"R Pedro Fonseca Filho, 8989",59090-080
Cota Engenharia E Arquitetura,Empresas de Engenharia,Barro Vermelho,(84) 3201-3686,"R Desembargador Virgílio Dantas, 672",59020-560
José Umberto Nelo,Supermercados,Cidade da Esperança,(84) 3205-3469,"R Xavier Fernandes, 32",59070-080
Forte Refrigeração,Assistência Técnica para Eletrônicos em Geral,Lagoa Seca,(84) 3223-3593,"R Coronel José Bezerra, 1316 - CS A",59031-070
Odonto Lux,Clínicas Odontológicas,Petrópolis,(84) 3086-9092,"R Coronel Joaquim Manoel, 615 - SALA 1002",59012-330
Cachara,Hotéis,Ponta Negra,(84) 3219-3661,"R Pedro Fonseca Filho, 1089 - CS 1",59090-080
Pousada Cocolindo,Hotéis,Ponta Negra,(84) 3641-1899,"R João Noberto, 90",59090-670
Dr. Luiz Carlos Freitas Pinheiro,"Otorrinolaringologistas (Ouvidos, Nariz e Garganta)",Tirol,(84) 3211-4024,"Av Rodrigues Alves, 865",59020-200
Vavá Auto Posto,Postos de Combustíveis,Alecrim,(84) 3217-8884,"R Presidente Sarmento, 426",59037-400
Consnatal Construção Indústria E Comércio,Construção Civil,Pitimbu,(84) 3301-0782,"R Serra do Bujari, 8067",59068-190
S W,Autopeças e Acessórios,Planalto,(84) 99418-7198,"R Santo Onofre, 1400",59073-120
Sogima,Supermercados,Potengi,(84) 99987-7641,"R Planalto Central, 1231",59127-410
Amaro Auto Peças,Autopeças e Acessórios,Alecrim,(84) 3213-4915,"R Presidente José Bento, 496",59037-060
Centro Federal Educação Tecnológica,Faculdades e Universidades,Potengi,(84) 4006-9500,"R Brusque,",59112-490
Mateus Zumba Fotografias,"Ampliações, Cópias e Revelações de Fotos",Pitimbu,(84) 3218-5363,"R Janiópolis, 226",59068-570
Mateus Zumba Fotografias,"Ampliações, Cópias e Revelações de Fotos",Pitimbu,(84) 3218-5363,"R Janiópolis, 226",59068-570
Arco Íris No Céu Estrelado,Lanchonetes,Lagoa Seca,(84) 99403-1029,"R Professora Clara Teixeira Fagundes, 313",59031-060
Esposende,Lojas de Calçados,Lagoa Nova,(51) 3599-8800,"Av Prudente de Morais, 3720 - LJ 23",59054-900
Casa Grande Apart Hotel,Hotéis,Ponta Negra,(84) 3236-3401,"R Pedro Fonseca Filho, 3050",59090-080
Realize Empreendimentos,Construção Civil,Capim Macio,(84) 3219-0200,"Av Ayrton Senna, 357",59080-100
As Consultoria Imobiliária,Imobiliárias,Potengi,(84) 3662-1919,"R Ilhéus, 2702",59112-700
O Mundo Dos Chocolates,Lojas de Chocolate,Barro Vermelho,(84) 3344-4784,"Av Prudente de Morais, 2244 - bl-A",59022-545
Type Imprimindo Qualidade,Gráficas,Petrópolis,(84) 3202-5060,"R Coronel Joaquim Manoel, 717 - tér",59012-330
Colégio Nossa Senhora De Fátima,Escolas,Tirol,(84) 3222-2961,"Av Rodrigues Alves, 646",59020-200
Olimpus Tecnologia Em Sistemas,Desenvolvimento de Softwares e Aplicativos,Lagoa Nova,(84) 3344-3350,"Av Antônio Basílio, 3006 - s-910",59056-005
Terezinha Escritório Imobiliário,Imobiliárias,Dix-sept Rosado,(84) 3082-0160,"Av Interventor Mário Câmara, 1842",59054-600
O Batistão,Casa de Material de Construção,Guarapes,(84) 3618-1221,"R Agenor Marcolino,",59074-752
J Maria Refrigeração,Refrigeração Comercial e Industrial,Barro Vermelho,(84) 3231-3955,"R Romualdo Galvão, 474",59022-100
Sec Natal,Serviços de Distribuição,Tirol,(84) 3211-9525,"Av Prudente de Morais, 744 - s-1110",59020-510
Max E Rocha E Rocha,Assessoria em Agronegócios,Lagoa Nova,(84) 3234-3995,"Av Capitão-Mor Gouveia, 3005 - lj-17",59076-400
Paic Equipamentos Fabricação E Vendas,Aluguel de Equipamentos para Construção,Capim Macio,(84) 3207-2036,"Av Gustavo Guedes, 1865",59078-380
A E Engenharia E Estrutura,Empresas de Engenharia,Tirol,(84) 3211-2065,"Av Prudente de Morais, 507 - And-14 s-1407",59020-900
Francisco Fausto & Associados,Escritórios de Advocacia,Tirol,(84) 3211-9297,"R Maria Auxiliadora, 798",59014-500
Tutte Belle Móveis E Decorações,Decoração e Instalação de Cozinhas,Lagoa Nova,(84) 3223-6150,"Av Prudente de Morais, 3503",59056-200
Sueda Rodrigues De Medeiros,Dentistas,Candelária,(84) 3231-8884,"Av Prudente de Morais, 6545",59065-305
Retta Controller,Contadores e Escritórios de Contabilidade,Ponta Negra,(84) 4141-5441,"Av Erivan França, 21",59090-100
Sonhos & Tal,Lojas de Moda Íntima,Lagoa Nova,(84) 3211-8000,"Av Senador Salgado Filho, 1653 - lj-2",59056-000
Meta Distribuidora De Autopeças,Autopeças e Acessórios,Alecrim,(84) 3213-4256,"R Presidente José Bento, 718",59037-060
Distribuidora Espuma Norte,Comércio e Distribuição de Embalagens,Nossa Senhora da Apresentação,(84) 3214-4531,"R Garibaldi Romano, 65",59114-040
Woman's And Men's Fitness,Academias,Nossa Senhora Nazaré,(84) 3223-7875,"Av Amintas Barros, 1622",59062-195
Experimento Intercâmbio Cultural,Intercâmbio Cultural,Tirol,(84) 3222-0010,"Av Prudente de Morais, 684",59020-510
Construtora Licenge,Construção Civil,Capim Macio,(84) 3207-8807,"Av Professor Olavo Montenegro, 13 - qd-16 bl-A",59078-330
Rivieira Administração De Condomínios,Administração de Condomínios,Pitimbu,(84) 3218-2457,"R Serra das Cruzes, 8000",59068-060
Mimos,Atacado e Fabricação de Lingerie,Capim Macio,(84) 3234-4813,"Av Senador Salgado Filho, 2233 - lj-814",59078-901
Auto E Moto Escola B R,Auto Escolas,Igapó,(84) 3673-0729,"Av das Fronteiras, 273",59104-345
Consultório Dra Leda Maria Maciel Saldanha Rodrigues,Pediatras e Pediatria,Cidade Alta,(84) 3222-0004,"R Princesa Isabel, 523 - s-114",59025-400
Plena Vita,Farmácias de Manipulação,Lagoa Nova,(84) 3344-4392,"Av Prudente de Morais, 4262 - lj-1B",59063-200
Sindicato Condutores Autônomos Veículos Rodoviário Do Rn,Sindicatos e Federações,Cidade Alta,(84) 3222-1473,"R São Tomé, 399",59025-030
Nexus Soluções P/ Informática,Lojas de Informática,Capim Macio,(84) 3235-8294,"Av Engenheiro Roberto Freire, 2951 - bl-5 lj-3",59078-600
José De Almeida Lins Neto,Contadores e Escritórios de Contabilidade,Cidade Alta,(84) 3201-9411,"R João Pessoa, 267 - And-5 s-510",59025-902
Arena Empreendimentos Imobiliários,Imobiliárias,Ponta Negra,(84) 3219-6102,"R Vale do Sul, 465",59090-465
Panificadora Búzios,Padarias e Confeitarias,Ponta Negra,(84) 3219-5773,"Av Praia dos Búzios, 9076",59092-200
Prumo Construção E Reformas,Construção Civil,Lagoa Nova,(84) 3344-3470,"Av Coronel Norton Chaves, 265",59075-200
Paris Bijuterias,Comércio de Bijuterias,Cidade Alta,(84) 3222-3550,"R Princesa Isabel, 602 - c-A",59025-400
Nv Odontologia,Clínicas Odontológicas,Cidade Alta,(84) 3222-1200,"R Felipe Camarão, 446",59025-200
Ponta Negra Flat,Hotéis,Ponta Negra,(84) 3311-3111,"Av Engenheiro Roberto Freire, 9050",59090-000
Oceanos Assessoria E Despacho,Despachantes Aduaneiros,Tirol,(84) 3211-0578,"Av Prudente de Morais, 744 - s-805",59020-510
Condomínio Residencial Costa S,Administração de Condomínios,Tirol,(84) 3091-1900,"Tv Dom José Tomaz, 1262",59022-255
Oficina Engenheiros Consultores Associados,Consultoria em Engenharia,Lagoa Nova,(84) 3211-1388,"Av Antônio Basílio, 3006 - s-708",59056-005
Aire,Lojas de Moda Infanto Juvenil,Petrópolis,(84) 3222-4440,"Av Afonso Pena, 958",59020-065
Gráfica Canaã,Gráficas,Alecrim,(84) 3223-1097,"R Presidente Quaresma, 666",59031-150
Farmafórmula,Farmácias de Manipulação,Petrópolis,(84) 3232-0850,"Av Hermes da Fonseca, 562",59020-000
Metalúrgica Jvc Box,Metalurgia,Lagoa Seca,(84) 3213-0563,"Av Bernardo Vieira, 3347",59022-385
Disque Beer,Organização de Churrascos,Lagoa Seca,(84) 3223-4426,"R Jaguarari, 1590",59032-620
Delphia Marsallis Residence Flat,Hotéis,Ponta Negra,(84) 3219-0391,"R Pedro Fonseca Filho, 9036",59090-080
Anahi Oliveira Do Lago Moura,Odontopediatras,Ponta Negra,(84) 3219-4110,"Av Engenheiro Roberto Freire, 576",59090-000
Constel Construções,Construção Civil,Tirol,(84) 3087-0101,"Av Rodrigues Alves, 930",59020-200
Ser E Aprender,Berçários e Creches,Candelária,(84) 3086-0104,"R Cesimar Borges, 3256",59064-300
L Mais Factoring Fomento Coml,Factoring e Fomento Mercantil,Lagoa Nova,(84) 3206-0983,"R Desembargador Carlos Augusto, 64",59056-230
Quallity Distribuidora De Alimentos,Atacado de Produtos Alimentícios,Lagoa Nova,(84) 3206-4252,"Av Capitão-Mor Gouveia, 3005 - box-1 box-1A",59076-400
Ee Instituto Padre Miguelinho,Escolas,Alecrim,(84) 3232-6626,"R Fonseca e Silva, 1103",59030-270
Bodominas Met E Indústria,Distribuição de Minerais e Minérios em Geral,Ribeira,(84) 3211-7550,"Pc Augusto Severo, 264",59012-380
Papel Fácil,Copiadoras,Neópolis,(84) 3208-0205,"Av Ayrton Senna, 1967",59088-100
Gráfica São Francisco,Gráficas,Alecrim,(84) 3223-2082,"R Presidente Sarmento, 819",59037-400
Mais Impressão Digital,Comunicação Visual,Quintas,(84) 3653-4333,"R Ipanema, 32",59035-110
Nordeste Fomento Mercantil,Factoring e Fomento Mercantil,Petrópolis,(84) 4006-0500,"Av Hermes da Fonseca, 384 - And-2",59020-000
Reumoclinica,Clínicos Gerais,Tirol,(84) 3611-0294,"Av Rodrigues Alves, 1179",59020-200
Monteplan Engenharia,Construção Civil,Barro Vermelho,(84) 3201-2507,"R Guilherme Tinoco, 1253",59022-070
Paulo Transportes,Mudanças,Quintas,(84) 3653-2500,"R Salete, 281",59037-120
Aeba,Associações de Classe,Alecrim,(84) 3084-8473,"Av Coronel Estevam, 1253 - s-3",59031-000
Sobradinho Creperia,Creperia,Petrópolis,(84) 3201-2680,"R Mipibu, 684",59020-250
Rocha Assessoria,Administração de Condomínios,Petrópolis,(84) 3344-5144,"R Potengi, 521 - s-11",59020-030
Peninha Moto Peças,Oficinas Mecânicas para Motos,Alecrim,(84) 3223-9611,"Av Bernardo Vieira, 1963 - lj-B",59032-445
Souza Mafra Consultoria,Consultores Empresariais,Lagoa Nova,(84) 3234-1013,"Av Senador Salgado Filho, 2190 - And-1 s-130",59075-000
Suttile Centro De Depilação,Depilação,Petrópolis,(84) 3201-1887,"R Mipibu, 657",59020-250
Cysne Engenharia,Construção Civil,Ribeira,(84) 3344-9292,"R Frei Miguelinho, 129 - tér s-2",59012-180
Cyrela Suécia,Imobiliárias,Lagoa Seca,(84) 3344-9900,"Av Prudente de Morais, 3071 - And-1",59022-310
Correios,Agências de Correios,Ribeira,(84) 3220-2500,"Av Engenheiro Hildebrando de Góis, 221",59010-970
